,part.a,part.b,dist,soil,ffreq,SW_occurrence,AHN,LGN5,x,y
953,1,0,0.489064,2,2,0,3608.0,23,180740,331940
954,1,0,0.505391,2,2,0,3600.0,19,180780,331940
955,1,0,0.527132,2,2,0,3525.0,11,180820,331940
956,1,0,0.548873,2,2,0,3556.0,1,180860,331940
957,1,0,0.570614,2,3,0,4279.0,16,180900,331940
959,0,1,0.0,1,1,70,3387.0,16,179500,331900
960,0,1,0.0122243,1,2,0,3745.0,18,179540,331900
961,0,1,0.0537778,1,2,0,3732.0,18,179580,331900
962,0,1,0.0812194,1,2,0,3722.0,18,179620,331900
963,0,1,0.119297,1,2,0,3730.0,18,179660,331900
964,0,1,0.146573,1,2,0,3723.0,18,179700,331900
965,0,1,0.184603,1,2,0,3719.0,18,179740,331900
966,1,0,0.222701,1,2,0,3722.0,18,179780,331900
967,1,0,0.244466,1,3,0,3683.0,18,179820,331900
968,1,0,0.255343,1,2,0,3673.0,2,179860,331900
969,1,0,0.27709,1,2,0,3657.0,1,179900,331900
970,1,0,0.298832,1,2,0,3630.0,1,179940,331900
971,1,0,0.315116,1,2,0,3626.0,1,179980,331900
972,1,0,0.331438,2,2,0,3647.0,1,180020,331900
973,1,0,0.336861,2,2,0,3654.0,1,180060,331900
974,1,0,0.353173,2,2,0,3662.0,1,180100,331900
975,1,0,0.358595,2,2,0,3673.0,1,180140,331900
976,1,0,0.364056,2,2,0,3678.0,1,180180,331900
977,1,0,0.380317,2,2,0,3674.0,1,180220,331900
978,1,0,0.380339,2,2,0,3645.0,1,180260,331900
979,1,0,0.385802,2,1,0,3640.0,1,180300,331900
980,1,0,0.402072,2,2,0,3539.0,1,180340,331900
981,1,0,0.402094,2,2,0,3605.0,1,180380,331900
982,1,0,0.4184,2,2,0,3623.0,1,180420,331900
983,1,0,0.423826,2,2,0,3625.0,1,180460,331900
984,1,0,0.429295,2,2,0,3621.0,1,180500,331900
985,1,0,0.451028,2,3,0,3626.0,1,180540,331900
986,1,0,0.4673,2,3,0,3628.0,11,180580,331900
988,1,0,0.483642,2,3,0,3634.0,23,180660,331900
989,1,0,0.49452,2,3,0,3613.0,23,180700,331900
990,1,0,0.516258,2,3,0,3618.0,23,180740,331900
991,1,0,0.532548,2,2,0,3567.0,11,180780,331900
992,1,0,0.548873,2,2,0,3530.0,11,180820,331900
993,1,0,0.570614,2,2,0,3897.0,1,180860,331900
994,1,0,0.586959,2,3,0,4462.0,16,180900,331900
995,0,1,0.00135803,1,1,17,3676.0,18,179500,331860
996,0,1,0.0316663,1,2,0,3771.0,18,179540,331860
997,0,1,0.0593636,1,2,0,3758.0,18,179580,331860
998,0,1,0.0975026,1,2,0,3750.0,18,179620,331860
999,0,1,0.124805,1,2,0,3720.0,18,179660,331860
1000,0,1,0.162842,1,2,0,3685.0,18,179700,331860
1001,0,1,0.190089,1,3,0,3657.0,18,179740,331860
1002,0,1,0.228112,1,3,0,3639.0,9,179780,331860
1003,1,0,0.266196,1,3,0,3647.0,9,179820,331860
1004,1,0,0.287957,1,3,0,3638.0,2,179860,331860
1005,1,0,0.298835,1,2,0,3616.0,1,179900,331860
1006,1,0,0.32058,1,2,0,3620.0,1,179940,331860
1007,1,0,0.342321,2,2,0,3651.0,1,179980,331860
1008,1,0,0.358606,2,2,0,3667.0,1,180020,331860
1009,1,0,0.374924,2,2,0,3656.0,1,180060,331860
1010,1,0,0.38035,2,2,0,3665.0,1,180100,331860
1011,1,0,0.396658,2,2,0,3644.0,1,180140,331860
1012,1,0,0.402083,2,2,0,3652.0,1,180180,331860
1013,1,0,0.407541,2,2,0,3635.0,1,180220,331860
1014,1,0,0.423804,2,2,0,3628.0,1,180260,331860
1015,1,0,0.423826,2,1,0,3643.0,1,180300,331860
1016,1,0,0.429286,2,2,0,3600.0,1,180340,331860
1017,1,0,0.445558,2,2,0,3614.0,1,180380,331860
1018,1,0,0.44558,2,2,0,3637.0,1,180420,331860
1019,1,0,0.461884,2,2,0,3641.0,1,180460,331860
1020,1,0,0.467311,2,2,0,3632.0,1,180500,331860
1021,1,0,0.472778,2,3,0,3641.0,1,180540,331860
1022,1,0,0.494511,2,3,0,3633.0,11,180580,331860
1023,1,0,0.510784,2,3,0,3610.0,11,180620,331860
1024,1,0,0.510806,2,3,0,3617.0,19,180660,331860
1025,1,0,0.527124,2,3,0,3608.0,18,180700,331860
1026,1,0,0.538002,2,3,0,3605.0,18,180740,331860
1027,1,0,0.55974,2,3,0,3567.0,11,180780,331860
1028,1,0,0.576031,2,3,0,3638.0,1,180820,331860
1029,1,0,0.592355,2,3,0,4355.0,1,180860,331860
1030,1,0,0.608691,2,2,0,4458.0,16,180900,331860
1031,0,1,0.0054321,1,1,4,3697.0,16,179500,331820
1032,0,1,0.0484831,1,2,0,3683.0,18,179540,331820
1033,0,1,0.0756869,1,2,0,3735.0,18,179580,331820
1034,0,1,0.103027,1,2,0,3720.0,18,179620,331820
1035,0,1,0.141075,1,2,0,3713.0,18,179660,331820
1036,0,1,0.168333,1,2,0,3664.0,1,179700,331820
1037,0,1,0.206359,1,3,0,3633.0,1,179740,331820
1038,0,1,0.23359,1,3,0,3642.0,1,179780,331820
1039,0,1,0.271611,1,3,0,3634.0,1,179820,331820
1040,1,0,0.309686,1,3,0,3638.0,1,179860,331820
1041,1,0,0.331446,1,3,0,3648.0,2,179900,331820
1042,1,0,0.342324,2,2,0,3662.0,2,179940,331820
1043,1,0,0.364067,2,2,0,3676.0,2,179980,331820
1044,1,0,0.385807,2,2,0,3671.0,1,180020,331820
1045,1,0,0.402094,2,2,0,3663.0,1,180060,331820
1046,1,0,0.418409,2,2,0,3663.0,1,180100,331820
1047,1,0,0.423837,2,2,0,3640.0,1,180140,331820
1048,1,0,0.440142,2,2,0,3656.0,1,180180,331820
1049,1,0,0.445569,2,3,0,3634.0,1,180220,331820
1050,1,0,0.451026,2,2,0,3633.0,1,180260,331820
1051,1,0,0.467289,2,1,0,3610.0,1,180300,331820
1052,1,0,0.467311,2,2,0,3585.0,1,180340,331820
1053,1,0,0.47277,2,2,0,3628.0,1,180380,331820
1054,1,0,0.489042,2,2,0,3650.0,1,180420,331820
1055,1,0,0.489064,2,2,0,3657.0,2,180460,331820
1056,1,0,0.505367,2,2,0,3645.0,2,180500,331820
1057,1,0,0.510795,2,3,0,3645.0,2,180540,331820
1058,1,0,0.516261,2,3,0,3622.0,2,180580,331820
1059,1,0,0.537994,2,3,0,3602.0,11,180620,331820
1060,1,0,0.554267,2,3,0,3602.0,23,180660,331820
1061,1,0,0.554289,2,3,0,3606.0,23,180700,331820
1062,1,0,0.570606,2,3,0,3589.0,11,180740,331820
1063,1,0,0.581484,2,3,0,3567.0,1,180780,331820
1064,1,0,0.603222,2,3,0,3964.0,1,180820,331820
1065,1,0,0.619507,2,3,0,4520.0,16,180860,331820
1066,0,1,0.0054321,1,2,0,3458.0,16,179500,331780
1067,0,1,0.0537723,1,2,0,3690.0,1,179540,331780
1068,0,1,0.09213,1,2,0,3653.0,18,179580,331780
1069,0,1,0.119308,1,2,0,3673.0,18,179620,331780
1070,0,1,0.146576,1,2,0,3699.0,18,179660,331780
1071,0,1,0.184603,1,2,0,3702.0,18,179700,331780
1072,0,1,0.211841,1,3,0,3673.0,1,179740,331780
1073,0,1,0.249863,1,3,0,3654.0,1,179780,331780
1074,0,1,0.277084,1,3,0,3662.0,1,179820,331780
1075,0,1,0.315105,1,3,0,3664.0,1,179860,331780
1076,1,0,0.353173,2,3,0,3682.0,1,179900,331780
1077,1,0,0.374932,2,3,0,3690.0,1,179940,331780
1078,1,0,0.38581,2,3,0,3688.0,2,179980,331780
1079,1,0,0.407552,2,2,0,3675.0,2,180020,331780
1080,1,0,0.429292,2,2,0,3667.0,2,180060,331780
1081,1,0,0.44558,2,2,0,3666.0,1,180100,331780
1082,1,0,0.461892,2,3,0,3644.0,1,180140,331780
1083,1,0,0.467322,2,3,0,3626.0,1,180180,331780
1084,1,0,0.483625,2,3,0,3631.0,1,180220,331780
1085,1,0,0.489053,2,2,0,3643.0,1,180260,331780
1086,1,0,0.494509,2,1,0,3602.0,1,180300,331780
1087,1,0,0.510773,2,2,0,3594.0,1,180340,331780
1088,1,0,0.510795,2,2,0,3644.0,1,180380,331780
1089,1,0,0.516253,2,2,0,3660.0,2,180420,331780
1090,1,0,0.532526,2,2,0,3655.0,2,180460,331780
1091,1,0,0.532548,2,2,0,3652.0,2,180500,331780
1092,1,0,0.548849,2,3,0,3649.0,2,180540,331780
1093,1,0,0.554278,2,3,0,3622.0,23,180580,331780
1094,1,0,0.559743,2,3,0,3616.0,23,180620,331780
1095,1,0,0.581476,2,3,0,3579.0,23,180660,331780
1096,1,0,0.59775,2,3,0,3606.0,11,180700,331780
1097,1,0,0.597772,2,3,0,3594.0,11,180740,331780
1098,1,0,0.614087,2,3,0,3687.0,1,180780,331780
1099,1,0,0.624965,2,3,0,4352.0,1,180820,331780
1101,0,1,0.0054321,1,1,0,3474.0,16,179500,331740
1102,0,1,0.0537723,1,2,0,3727.0,1,179540,331740
1103,0,1,0.0974751,1,2,0,3657.0,1,179580,331740
1104,0,1,0.135662,1,2,0,3680.0,23,179620,331740
1105,0,1,0.162853,1,2,0,3719.0,18,179660,331740
1106,0,1,0.190091,1,3,0,3705.0,18,179700,331740
1107,0,1,0.228112,1,3,0,3708.0,18,179740,331740
1108,0,1,0.255338,1,3,0,3703.0,9,179780,331740
1109,0,1,0.293359,1,3,0,3678.0,1,179820,331740
1110,0,1,0.320574,2,3,0,3685.0,1,179860,331740
1111,0,1,0.358595,2,3,0,3690.0,2,179900,331740
1112,1,0,0.396658,2,3,0,3681.0,2,179940,331740
1113,1,0,0.418417,2,3,0,3683.0,2,179980,331740
1114,1,0,0.429295,2,2,0,3673.0,2,180020,331740
1115,1,0,0.451037,2,2,0,3674.0,2,180060,331740
1116,1,0,0.472776,2,3,0,3660.0,2,180100,331740
1117,1,0,0.489064,2,3,0,3646.0,2,180140,331740
1118,1,0,0.505375,2,3,0,3615.0,1,180180,331740
1119,1,0,0.510806,2,3,0,3639.0,1,180220,331740
1120,1,0,0.527108,2,2,0,3605.0,1,180260,331740
1121,1,0,0.532537,2,1,0,3612.0,1,180300,331740
1122,1,0,0.537991,2,2,0,3618.0,1,180340,331740
1123,1,0,0.554256,2,2,0,3652.0,1,180380,331740
1124,1,0,0.554278,2,3,0,3663.0,1,180420,331740
1125,1,0,0.559735,2,3,0,3654.0,2,180460,331740
1126,1,0,0.576009,2,3,0,3653.0,2,180500,331740
1127,1,0,0.576031,2,3,0,3642.0,2,180540,331740
1128,1,0,0.59233,2,3,0,3627.0,19,180580,331740
1129,1,0,0.597761,2,3,0,3640.0,19,180620,331740
1130,1,0,0.603225,2,3,0,3633.0,20,180660,331740
1131,1,0,0.624957,2,3,0,3621.0,11,180700,331740
1132,1,0,0.641232,2,3,0,3600.0,1,180740,331740
1133,1,0,0.641254,2,3,0,4033.0,1,180780,331740
1134,1,0,0.65217,2,3,0,4510.0,16,180820,331740
1136,0,1,0.0264645,1,1,0,3576.0,1,179500,331700
1137,0,1,0.0537889,1,2,0,3713.0,1,179540,331700
1138,0,1,0.0974916,1,2,0,3677.0,1,179580,331700
1139,0,1,0.141042,1,2,0,3679.0,1,179620,331700
1140,0,1,0.179175,1,2,0,3710.0,9,179660,331700
1141,0,1,0.20637,1,3,0,3724.0,18,179700,331700
1142,0,1,0.233593,1,3,0,3690.0,1,179740,331700
1143,0,1,0.271611,1,3,0,3698.0,1,179780,331700
1144,0,1,0.29883,1,3,0,3695.0,1,179820,331700
1145,0,1,0.336851,2,3,0,3694.0,1,179860,331700
1146,0,1,0.364062,2,3,0,3690.0,1,179900,331700
1147,0,1,0.402083,2,3,0,3685.0,2,179940,331700
1148,1,0,0.440142,2,3,0,3673.0,2,179980,331700
1149,1,0,0.4619,2,3,0,3671.0,2,180020,331700
1150,1,0,0.472778,2,3,0,3668.0,2,180060,331700
1151,1,0,0.49452,2,3,0,3655.0,2,180100,331700
1152,1,0,0.516258,2,3,0,3638.0,2,180140,331700
1153,1,0,0.532548,2,3,0,3620.0,2,180180,331700
1154,1,0,0.548857,2,2,0,3638.0,2,180220,331700
1155,1,0,0.554289,2,1,0,3568.0,1,180260,331700
1156,1,0,0.57059,2,1,0,3589.0,1,180300,331700
1157,1,0,0.57602,2,2,0,3642.0,1,180340,331700
1158,1,0,0.581473,2,2,0,3656.0,1,180380,331700
1159,1,0,0.597739,2,2,0,3658.0,1,180420,331700
1160,1,0,0.597761,2,3,0,3660.0,1,180460,331700
1161,1,0,0.603216,2,3,0,3658.0,2,180500,331700
1162,1,0,0.619491,2,3,0,3625.0,2,180540,331700
1163,1,0,0.619513,2,3,0,3631.0,23,180580,331700
1164,1,0,0.635812,2,3,0,3653.0,20,180620,331700
1165,1,0,0.641243,2,3,0,3648.0,20,180660,331700
1166,1,0,0.646706,2,3,0,3634.0,1,180700,331700
1167,1,0,0.668438,2,3,0,3688.0,1,180740,331700
1168,1,0,0.684714,2,3,0,4393.0,16,180780,331700
1170,0,1,0.0316606,1,1,0,3636.0,1,179500,331660
1171,0,1,0.0703333,1,2,0,3602.0,1,179540,331660
1172,0,1,0.0975136,1,2,0,3665.0,1,179580,331660
1173,0,1,0.141064,1,2,0,3693.0,1,179620,331660
1174,0,1,0.18457,1,2,0,3690.0,9,179660,331660
1175,0,1,0.222677,2,3,0,3704.0,1,179700,331660
1176,0,1,0.249874,2,3,0,3718.0,1,179740,331660
1177,0,1,0.277087,2,3,0,3701.0,1,179780,331660
1178,0,1,0.315105,2,3,0,3692.0,1,179820,331660
1179,0,1,0.342318,2,3,0,3691.0,1,179860,331660
1180,0,1,0.380339,2,3,0,3676.0,1,179900,331660
1181,0,1,0.407547,2,3,0,3671.0,1,179940,331660
1182,0,1,0.445569,2,3,0,3673.0,2,179980,331660
1183,1,0,0.483625,2,3,0,3677.0,2,180020,331660
1184,1,0,0.505383,2,3,0,3659.0,2,180060,331660
1185,1,0,0.516261,2,3,0,3640.0,2,180100,331660
1186,1,0,0.538002,2,3,0,3614.0,2,180140,331660
1187,1,0,0.55974,2,3,0,3639.0,2,180180,331660
1188,1,0,0.576031,2,1,0,3613.0,2,180220,331660
1189,1,0,0.592339,2,1,0,3628.0,1,180260,331660
1190,1,0,0.597772,2,2,0,3596.0,1,180300,331660
1191,1,0,0.614071,2,2,0,3651.0,1,180340,331660
1192,1,0,0.619502,2,2,0,3657.0,1,180380,331660
1193,1,0,0.624954,2,2,0,3654.0,1,180420,331660
1194,1,0,0.641221,2,3,0,3671.0,1,180460,331660
1195,1,0,0.641243,2,3,0,3645.0,2,180500,331660
1196,1,0,0.646698,2,3,0,3615.0,2,180540,331660
1197,1,0,0.662973,2,3,0,3645.0,20,180580,331660
1198,1,0,0.662995,2,3,0,3658.0,20,180620,331660
1199,1,0,0.679292,2,3,0,3642.0,20,180660,331660
1200,1,0,0.684725,2,3,0,3620.0,1,180700,331660
1201,1,0,0.690187,2,3,0,4050.0,1,180740,331660
1202,1,0,0.706482,2,3,0,4491.0,16,180780,331660
1203,0,1,0.00135803,1,1,62,3460.0,16,179460,331620
1204,0,1,0.0316663,1,1,0,3667.0,1,179500,331620
1205,0,1,0.0756649,1,2,0,3653.0,1,179540,331620
1206,0,1,0.113908,1,2,0,3637.0,1,179580,331620
1207,0,1,0.141086,1,2,0,3662.0,2,179620,331620
1208,0,1,0.184592,2,2,0,3692.0,1,179660,331620
1209,0,1,0.228079,2,3,0,3726.0,1,179700,331620
1210,0,1,0.266171,2,3,0,3692.0,1,179740,331620
1211,0,1,0.29337,2,3,0,3700.0,1,179780,331620
1212,0,1,0.320577,2,3,0,3702.0,1,179820,331620
1213,0,1,0.358595,2,3,0,3677.0,1,179860,331620
1214,0,1,0.385804,2,3,0,3675.0,1,179900,331620
1215,0,1,0.423826,2,3,0,3671.0,1,179940,331620
1216,0,1,0.451031,2,3,0,3671.0,1,179980,331620
1217,0,1,0.489053,2,3,0,3674.0,1,180020,331620
1218,1,0,0.527108,2,3,0,3639.0,2,180060,331620
1219,1,0,0.548865,2,3,0,3622.0,2,180100,331620
1220,1,0,0.559743,2,3,0,3615.0,2,180140,331620
1221,1,0,0.581484,2,2,0,3644.0,1,180180,331620
1222,1,0,0.603222,2,1,0,3548.0,1,180220,331620
1223,1,0,0.619513,2,1,0,3611.0,11,180260,331620
1224,1,0,0.63582,2,2,0,3639.0,1,180300,331620
1225,1,0,0.641254,2,2,0,3659.0,1,180340,331620
1226,1,0,0.657552,2,2,0,3650.0,1,180380,331620
1227,1,0,0.662984,2,2,0,3645.0,1,180420,331620
1228,1,0,0.668435,2,3,0,3638.0,1,180460,331620
1229,1,0,0.684703,2,3,0,3609.0,1,180500,331620
1230,1,0,0.684725,2,3,0,3616.0,1,180540,331620
1231,1,0,0.690179,2,3,0,3628.0,1,180580,331620
1232,1,0,0.706454,2,3,0,3622.0,1,180620,331620
1233,1,0,0.706476,2,3,0,3605.0,1,180660,331620
1234,1,0,0.722773,2,3,0,3751.0,1,180700,331620
1235,1,0,0.728206,2,3,0,4449.0,16,180740,331620
1236,0,1,0.0,1,1,49,3230.0,16,179420,331580
1237,0,1,0.0122243,1,1,0,3617.0,16,179460,331580
1238,0,1,0.0484884,1,2,0,3680.0,1,179500,331580
1239,0,1,0.0756869,1,2,0,3665.0,1,179540,331580
1240,0,1,0.119286,1,2,0,3657.0,1,179580,331580
1241,0,1,0.157436,2,2,0,3650.0,2,179620,331580
1242,0,1,0.184614,2,2,0,3660.0,2,179660,331580
1243,0,1,0.228101,2,2,0,3724.0,1,179700,331580
1244,0,1,0.271579,2,3,0,3675.0,1,179740,331580
1245,0,1,0.309661,2,3,0,3682.0,1,179780,331580
1246,0,1,0.336861,2,3,0,3682.0,1,179820,331580
1247,0,1,0.364064,2,3,0,3675.0,1,179860,331580
1248,0,1,0.402083,2,3,0,3657.0,1,179900,331580
1249,0,1,0.429289,2,3,0,3653.0,1,179940,331580
1250,0,1,0.467311,2,3,0,3660.0,1,179980,331580
1251,0,1,0.494514,2,3,0,3653.0,1,180020,331580
1252,0,1,0.532537,2,3,0,3622.0,1,180060,331580
1253,1,0,0.57059,2,3,0,3611.0,1,180100,331580
1254,1,0,0.592347,2,3,0,3626.0,1,180140,331580
1255,1,0,0.603225,2,2,0,3598.0,1,180180,331580
1256,1,0,0.624965,2,1,0,3579.0,11,180220,331580
1257,1,0,0.646703,2,1,0,3598.0,11,180260,331580
1258,1,0,0.662995,2,1,0,3645.0,1,180300,331580
1259,1,0,0.679301,2,2,0,3648.0,1,180340,331580
1260,1,0,0.684736,2,2,0,3641.0,1,180380,331580
1261,1,0,0.701033,2,3,0,3554.0,1,180420,331580
1262,1,0,0.706465,2,3,0,3555.0,1,180460,331580
1263,1,0,0.711916,2,3,0,3591.0,1,180500,331580
1264,1,0,0.728184,2,3,0,3613.0,1,180540,331580
1265,1,0,0.728206,2,3,0,3600.0,1,180580,331580
1266,1,0,0.733659,2,3,0,3602.0,1,180620,331580
1267,1,0,0.749936,2,3,0,3596.0,1,180660,331580
1268,1,0,0.749958,2,3,0,4083.0,1,180700,331580
1269,1,0,0.760856,2,3,0,4520.0,16,180740,331580
1270,0,1,0.0,1,1,17,3279.0,16,179420,331540
1271,0,1,0.0316606,1,1,0,3686.0,6,179460,331540
1272,0,1,0.059361,1,2,0,3688.0,1,179500,331540
1273,0,1,0.0921516,1,2,0,3665.0,1,179540,331540
1274,0,1,0.119308,1,2,0,3670.0,2,179580,331540
1275,0,1,0.162831,2,2,0,3651.0,2,179620,331540
1276,0,1,0.200944,2,2,0,3729.0,1,179660,331540
1277,0,1,0.228123,2,2,0,3624.0,4,179700,331540
1278,0,1,0.2716,2,2,0,3580.0,4,179740,331540
1279,0,1,0.315072,2,3,0,3617.0,1,179780,331540
1280,0,1,0.353148,2,3,0,3636.0,1,179820,331540
1281,0,1,0.38035,2,3,0,3639.0,1,179860,331540
1282,0,1,0.40755,2,3,0,3633.0,1,179900,331540
1283,0,1,0.445569,2,3,0,3649.0,1,179940,331540
1284,0,1,0.472773,2,3,0,3628.0,1,179980,331540
1285,0,1,0.510795,2,3,0,3622.0,1,180020,331540
1286,0,1,0.537997,2,2,0,3616.0,1,180060,331540
1287,0,1,0.57602,2,2,0,3608.0,1,180100,331540
1288,1,0,0.614071,2,1,0,3581.0,1,180140,331540
1289,1,0,0.635828,2,1,0,3612.0,11,180180,331540
1290,1,0,0.646706,2,2,0,3624.0,11,180220,331540
1291,1,0,0.668446,2,2,0,3645.0,11,180260,331540
1292,1,0,0.690184,2,1,0,3648.0,1,180300,331540
1293,1,0,0.706476,2,1,0,3595.0,1,180340,331540
1294,1,0,0.722781,2,2,0,3602.0,1,180380,331540
1295,1,0,0.728217,3,2,0,3592.0,1,180420,331540
1296,1,0,0.744513,3,3,0,3593.0,1,180460,331540
1297,1,0,0.749947,3,3,0,3607.0,1,180500,331540
1298,1,0,0.755397,3,3,0,3608.0,1,180540,331540
1299,1,0,0.771665,3,3,0,3586.0,1,180580,331540
1300,1,0,0.771687,3,3,0,3601.0,1,180620,331540
1301,1,0,0.77714,3,3,0,3683.0,1,180660,331540
1302,1,0,0.793417,3,3,0,4422.0,16,180700,331540
1303,0,1,0.0,1,1,33,3178.0,16,179380,331500
1304,0,1,0.0122243,1,1,0,3547.0,16,179420,331500
1305,0,1,0.0373395,1,2,0,3674.0,6,179460,331500
1306,0,1,0.0756759,1,2,0,3672.0,6,179500,331500
1307,0,1,0.103024,1,2,0,3670.0,2,179540,331500
1308,0,1,0.1357,1,2,0,3622.0,2,179580,331500
1309,0,1,0.162853,1,2,0,3668.0,1,179620,331500
1310,0,1,0.206348,2,2,0,3629.0,1,179660,331500
1311,0,1,0.244441,2,2,0,3614.0,4,179700,331500
1312,0,1,0.271622,2,2,0,3600.0,4,179740,331500
1313,0,1,0.315094,2,3,0,3583.0,4,179780,331500
1314,0,1,0.358562,2,3,0,3588.0,4,179820,331500
1315,0,1,0.396634,2,3,0,3608.0,1,179860,331500
1316,0,1,0.423837,2,3,0,3611.0,1,179900,331500
1317,0,1,0.451034,2,3,0,3605.0,1,179940,331500
1318,0,1,0.489053,2,3,0,3613.0,1,179980,331500
1319,0,1,0.516255,2,3,0,3615.0,1,180020,331500
1320,0,1,0.554278,2,3,0,3591.0,1,180060,331500
1321,0,1,0.581478,2,3,0,3595.0,1,180100,331500
1322,0,1,0.619502,2,2,0,3643.0,1,180140,331500
1323,1,0,0.657552,2,1,0,3621.0,1,180180,331500
1324,1,0,0.679309,2,2,0,3624.0,1,180220,331500
1325,1,0,0.690187,2,2,0,3646.0,1,180260,331500
1326,1,0,0.711927,2,3,0,3616.0,1,180300,331500
1327,1,0,0.733665,2,3,0,3567.0,1,180340,331500
1328,1,0,0.749958,3,2,0,3612.0,1,180380,331500
1329,1,0,0.766262,3,2,0,3628.0,1,180420,331500
1330,1,0,0.771698,3,2,0,3611.0,1,180460,331500
1331,1,0,0.787994,3,3,0,3635.0,1,180500,331500
1332,1,0,0.793428,3,3,0,3638.0,1,180540,331500
1333,1,0,0.798877,3,3,0,3588.0,1,180580,331500
1334,1,0,0.815146,3,3,0,3614.0,1,180620,331500
1335,1,0,0.815168,3,3,0,4112.0,1,180660,331500
1336,1,0,0.815184,3,3,0,4487.0,16,180700,331500
1337,0,1,0.00135803,1,1,0,3451.0,16,179380,331460
1338,0,1,0.0316663,1,1,0,3663.0,6,179420,331460
1339,0,1,0.0593636,1,2,0,3686.0,6,179460,331460
1340,0,1,0.0812247,1,2,0,3633.0,6,179500,331460
1341,0,1,0.119297,1,2,0,3622.0,2,179540,331460
1342,0,1,0.146573,1,2,0,3669.0,1,179580,331460
1343,0,1,0.179216,1,2,0,3703.0,1,179620,331460
1344,0,1,0.20637,2,2,0,3673.0,1,179660,331460
1345,0,1,0.249852,2,2,0,3649.0,4,179700,331460
1346,0,1,0.287933,2,2,0,3661.0,4,179740,331460
1347,0,1,0.315116,2,3,0,3663.0,4,179780,331460
1348,0,1,0.358584,2,3,0,3651.0,4,179820,331460
1349,0,1,0.40205,2,3,0,3634.0,4,179860,331460
1350,0,1,0.440118,2,3,0,3642.0,1,179900,331460
1351,0,1,0.467322,2,3,0,3654.0,1,179940,331460
1352,0,1,0.494517,2,3,0,3644.0,1,179980,331460
1353,0,1,0.532537,2,3,0,3635.0,1,180020,331460
1354,0,1,0.559738,2,3,0,3723.0,1,180060,331460
1355,0,1,0.597761,2,3,0,3725.0,1,180100,331460
1356,0,1,0.62496,2,3,0,3684.0,1,180140,331460
1357,0,1,0.662984,2,1,0,3664.0,1,180180,331460
1358,1,0,0.701033,2,3,0,3668.0,1,180220,331460
1359,1,0,0.72279,2,3,0,3667.0,1,180260,331460
1360,1,0,0.733667,2,3,0,3638.0,1,180300,331460
1361,1,0,0.755408,2,3,0,3623.0,1,180340,331460
1362,1,0,0.777145,3,3,0,3629.0,1,180380,331460
1363,1,0,0.793438,3,2,0,3630.0,1,180420,331460
1364,1,0,0.809742,3,2,0,3626.0,1,180460,331460
1365,1,0,0.815179,3,3,0,3649.0,9,180500,331460
1366,1,0,0.831474,3,3,0,3653.0,1,180540,331460
1367,1,0,0.836908,3,3,0,3584.0,1,180580,331460
1368,1,0,0.842357,3,3,0,3692.0,1,180620,331460
1369,1,0,0.858627,3,3,0,4489.0,16,180660,331460
1370,0,1,0.0,1,1,53,3252.0,16,179340,331420
1371,0,1,0.0122243,1,1,0,3574.0,4,179380,331420
1372,0,1,0.0484884,1,2,0,3656.0,4,179420,331420
1373,0,1,0.0756869,1,2,0,3639.0,4,179460,331420
1374,0,1,0.103027,1,2,0,3481.0,4,179500,331420
1375,0,1,0.12481,1,2,0,3546.0,2,179540,331420
1376,0,1,0.162842,1,2,0,3704.0,1,179580,331420
1377,0,1,0.190089,1,2,0,3671.0,1,179620,331420
1378,0,1,0.222718,2,2,0,3646.0,1,179660,331420
1379,0,1,0.249874,2,2,0,3652.0,1,179700,331420
1380,0,1,0.293348,2,2,0,3654.0,1,179740,331420
1381,0,1,0.331421,2,3,0,3668.0,4,179780,331420
1382,0,1,0.358606,2,3,0,3694.0,4,179820,331420
1383,0,1,0.402072,2,3,0,3683.0,4,179860,331420
1384,0,1,0.445536,2,3,0,3689.0,1,179900,331420
1385,0,1,0.483601,2,3,0,3693.0,1,179940,331420
1386,0,1,0.510806,2,3,0,3684.0,1,179980,331420
1387,0,1,0.537999,2,3,0,3678.0,1,180020,331420
1388,0,1,0.57602,2,3,0,3676.0,5,180060,331420
1389,0,1,0.603219,2,3,0,3654.0,5,180100,331420
1390,0,1,0.641243,2,2,0,3644.0,1,180140,331420
1391,0,1,0.668441,2,1,0,3666.0,1,180180,331420
1392,0,1,0.706465,2,3,0,3677.0,1,180220,331420
1393,1,0,0.744513,2,3,0,3636.0,1,180260,331420
1394,1,0,0.76627,2,3,0,3603.0,1,180300,331420
1395,1,0,0.777148,2,3,0,3623.0,1,180340,331420
1396,1,0,0.798888,3,3,0,3626.0,1,180380,331420
1397,1,0,0.820626,3,2,0,3655.0,1,180420,331420
1398,1,0,0.836919,3,3,0,3642.0,9,180460,331420
1399,1,0,0.853222,3,3,0,3644.0,1,180500,331420
1400,1,0,0.85866,3,3,0,3618.0,1,180540,331420
1401,1,0,0.874954,3,3,0,3581.0,26,180580,331420
1402,1,0,0.880389,3,3,0,3965.0,1,180620,331420
1403,1,0,0.880405,3,3,0,4476.0,16,180660,331420
1404,0,1,0.0,1,1,67,3485.0,16,179300,331380
1405,0,1,0.0122243,1,1,0,3541.0,16,179340,331380
1406,0,1,0.0373395,1,2,0,3627.0,4,179380,331380
1407,0,1,0.0593662,1,2,0,3636.0,4,179420,331380
